image_no,country,file,sheet,question,option,answer,score,What's wrong in Question,How can I improve the question,How can I improve the Options,Correct Answer
buzkashi_1,IBQ,Pakistan_IBQ.xlsx,Buzkashi,تصویر میں ایکشن ایک ایسا انداز تجویز کرتا ہے جو اس بات پر زور دیتا ہے...,(A) روانی اور قلابازیاں (B) زمینی لڑائی اور گرفت (C) وحشیانہ قوت اور گھڑ سواری۔ (D) سادہ، لکیری حرکات,وحشیانہ قوت اور گھڑ سواری۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_1,IBQ,Pakistan_IBQ.xlsx,Buzkashi,گھوڑوں کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) وہ سب ایک ہی رنگ کے ہیں۔ (B) وہ رنگوں اور نسلوں کا مرکب ہیں۔ (C) وہ سب وسیع نمونوں کے ساتھ زین پہنے ہوئے ہیں۔ (D) وہ سب خاموش کھڑے ہیں۔,وہ رنگوں اور نسلوں کا مرکب ہیں۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_1,IBQ,Pakistan_IBQ.xlsx,Buzkashi,مرکز میں سوار کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) وہ اپنے گھوڑے سے گر رہا ہے۔ (B) اس نے بینر اٹھا رکھا ہے۔ (C) اس نے رسی پکڑی ہوئی ہے۔ (D) اس نے چھڑی پکڑی ہوئی ہے۔,اس نے چھڑی پکڑی ہوئی ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_2,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_2 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_8,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_8 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_8,IBQ,Pakistan_IBQ.xlsx,Buzkashi,زمین پر موجود چیز کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) یہ ایک گیند ہے۔ (B) یہ ایک جھنڈا ہے۔ (C) یہ ایک بکری کی لاش ہے۔ (D) یہ ایک رسی ہے۔,یہ ایک بکری کی لاش ہے۔,0,"The question asks about a notable detail of something on the ground, but the image shows a buzkashi game with a goat carcass being contested by horsemen. The question doesn't relate to the image context.",تصویر میں زمین پر موجود چیز کیا ہے؟,(A) ایک گھوڑا (B) ایک جھنڈا (C) بکری کی لاش (D) ایک رسی,بکری کی لاش
buzkashi_15,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_15 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_15,IBQ,Pakistan_IBQ.xlsx,Buzkashi,جس چیز کا مقابلہ کیا جا رہا ہے اس کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) یہ ایک گیند ہے۔ (B) یہ ایک جھنڈا ہے۔ (C) یہ ایک بکری کی لاش ہے۔ (D) یہ ایک رسی ہے۔,یہ ایک بکری کی لاش ہے۔,0,"The question and answer are nonsensical and unrelated to the image. The image depicts a Buzkashi game, where players on horseback compete for a goat carcass. The correct answer should reflect this.",تصویر میں کس چیز کے لیے مقابلہ ہو رہا ہے؟,"['(A) گیند', '(B) جھنڈا', '(C) بکری کی لاش', '(D) رسی']",یہ ایک بکری کی لاش ہے۔
buzkashi_16,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_16 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_16,IBQ,Pakistan_IBQ.xlsx,Buzkashi,دائیں طرف سوار کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) اس نے ایک کوڑا پکڑ رکھا ہے۔ (B) اس نے بینر اٹھا رکھا ہے۔ (C) اس نے رسی پکڑی ہوئی ہے۔ (D) اس نے چھڑی پکڑی ہوئی ہے۔,اس نے ایک کوڑا پکڑ رکھا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_21,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_21 میں دکھایا گیا اہم عمل کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) تیز رفتاری سے لاش کو لے جانے والا سوار (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,تیز رفتاری سے لاش کو لے جانے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_21,IBQ,Pakistan_IBQ.xlsx,Buzkashi,سوار جس چیز کو لے کر جا رہا ہے اس کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) یہ ایک گیند ہے۔ (B) یہ ایک جھنڈا ہے۔ (C) یہ ایک بکری کی لاش ہے۔ (D) یہ ایک رسی ہے۔,یہ ایک بکری کی لاش ہے۔,1,no mistake,no correction needed,no correction needed,یہ ایک بکری کی لاش ہے۔
buzkashi_21,IBQ,Pakistan_IBQ.xlsx,Buzkashi,سوار کے لباس کے بارے میں واضح تفصیل کیا ہے؟,(A) اس نے جدید کھیلوں کا یونیفارم پہن رکھا ہے۔ (B) اس نے روایتی ٹونک اور سر کا لباس پہن رکھا ہے۔ (C) اس نے رسمی سوٹ پہن رکھا ہے۔ (D) اس نے کوئی لباس نہیں پہنا ہوا ہے۔,اس نے روایتی ٹونک اور سر کا لباس پہن رکھا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_21,IBQ,Pakistan_IBQ.xlsx,Buzkashi,سوار کی ظاہری باڈی پوزیشن کیا ہے؟,(A) وہ سیدھا کھڑا ہے۔ (B) وہ جھک رہا ہے اور کسی چیز تک پہنچ رہا ہے۔ (C) وہ گھوڑے کی پیٹھ پر لیٹا ہے۔ (D) وہ آرام سے بیٹھا ہے۔,وہ جھک رہا ہے اور کسی چیز تک پہنچ رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_21,IBQ,Pakistan_IBQ.xlsx,Buzkashi,سوار کے چہرے سے ظاہری جذبات کیا ہیں؟,(A) پرسکون اور پر سکون (B) خوف زدہ اور بے چین (C) کشیدہ اور شدید (D) خوش اور مسکراتے ہوئے۔,کشیدہ اور شدید,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_21,IBQ,Pakistan_IBQ.xlsx,Buzkashi,گھوڑے کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) یہ سب ایک ہی رنگ کا ہے۔ (B) یہ رنگوں اور نسلوں کا مرکب ہے۔ (C) یہ ایک وسیع پیٹرن کے ساتھ ایک زین پہنے ہوئے ہے۔ (D) یہ ساکت کھڑا ہے۔,یہ ایک وسیع پیٹرن کے ساتھ ایک زین پہنے ہوئے ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_21,IBQ,Pakistan_IBQ.xlsx,Buzkashi,سوار کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) اس نے ایک کوڑا پکڑ رکھا ہے۔ (B) اس نے بینر اٹھا رکھا ہے۔ (C) اس نے رسی پکڑی ہوئی ہے۔ (D) اس نے چھڑی پکڑی ہوئی ہے۔,اس نے چھڑی پکڑی ہوئی ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_23,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_23 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_26,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_26 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) تیز رفتاری سے لاش کو لے جانے والا سوار (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,تیز رفتاری سے لاش کو لے جانے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_57,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_57 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) مرکزی چیز کے لیے مقابلہ کرنے والا سوار (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,آرام سے گھوڑے کی سواری۔,0,"The question asks about the main action shown in 'buzkashi_57', but the image clearly depicts a Buzkashi game where riders are actively competing for a goat carcass. The correct answer should reflect this competitive aspect, not just casual horse riding. The provided correct answer 'آرام سے گھوڑے کی سواری' (relaxed horse riding) is incorrect.",buzkashi_57 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) کھلاڑیوں کی گھوڑوں پر پریڈ۔ (B) مرکزی چیز کے لیے مقابلہ کرنے والے سوار (C) گھوڑوں کی دوڑ (D) تماشائیوں کا مجمع,مرکزی چیز کے لیے مقابلہ کرنے والے سوار
buzkashi_37,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_37 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) مرکزی چیز کے لیے مقابلہ کرنے والا سوار (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,آرام سے گھوڑے کی سواری۔,0,"The question asks about the 'main action' in the image, but the correct answer 'آرام سے گھوڑے کی سواری' (leisurely horse riding) doesn't accurately describe the scene. The image shows a rider who appears to be involved in a game or tradition, not just leisurely riding. The correct answer should describe the rider actively involved in a competition or event related to Buzkashi.",buzkashi_37 میں دکھائی جانے والی تصویر میں گھڑ سوار کس عمل میں مصروف ہے؟,(A) گھوڑوں کی دوڑ میں حصہ لینا (B) آرام سے گھوڑے کی سواری کرنا (C) کسی چیز کے لیے مقابلہ کرنا (D) گھوڑوں کو چراہ گاہ کی طرف لے جانا,(C) کسی چیز کے لیے مقابلہ کرنا
buzkashi_49,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_49 میں دکھایا گیا اہم عمل کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) تیز رفتاری سے لاش کو لے جانے والا سوار (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,تیز رفتاری سے لاش کو لے جانے والا سوار,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_34,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_34 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_51,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_51 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_51,IBQ,Pakistan_IBQ.xlsx,Buzkashi,سوار جس چیز کا مقابلہ کر رہے ہیں اس کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) یہ ایک گیند ہے۔ (B) یہ ایک جھنڈا ہے۔ (C) یہ ایک بکری کی لاش ہے۔ (D) یہ ایک رسی ہے۔,یہ ایک بکری کی لاش ہے۔,0,"The question and answer are nonsensical and do not relate to the image. The image shows a buzkashi match, where players on horseback compete for a goat carcass. The question asks what the competitors are competing for and the correct answer is a goat carcass, but the wording and options are strange and misleading. The option 'goat carcass' seems extremely blunt and unnatural in the context of a question.",سوار جس چیز کے لیے مقابلہ کر رہے ہیں، وہ کیا ہے؟,(A) ایک گیند (B) ایک جھنڈا (C) ایک بکرا (D) ایک رسی,ایک بکرا
buzkashi_55,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_55 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_52,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_52 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_52,IBQ,Pakistan_IBQ.xlsx,Buzkashi,گھوڑوں کے اظہار کے بارے میں ایک قابل ذکر تفصیل کیا ہے؟,(A) پرسکون اور پر سکون (B) خوف زدہ اور بے چین (C) کشیدہ اور شدید (D) خوش اور مسکراتے ہوئے۔,کشیدہ اور شدید,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_53,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_53 میں دکھائی جانے والی اہم کارروائی کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_47,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_47 میں دکھایا گیا اہم عمل کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
buzkashi_39,IBQ,Pakistan_IBQ.xlsx,Buzkashi,buzkashi_39 میں دکھایا گیا اہم عمل کیا ہے؟,(A) آرام سے گھوڑے کی سواری۔ (B) سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔ (C) گھوڑوں کی پریڈ (D) گھوڑوں کی دوڑ,سواروں کا ایک گروپ جو مرکزی چیز کے لیے مقابلہ کر رہا ہے۔,1,no mistake,no correction needed,no correction needed,no answer needed
